image_id,physical_group,domain,split,role
concrete3k::385_38.jpg,concrete3k::385,concrete3k,domain_concrete3k,test
concrete3k::385_44.jpg,concrete3k::385,concrete3k,domain_concrete3k,test
concrete3k::385_8.jpg,concrete3k::385,concrete3k,domain_concrete3k,test
concrete3k::402_12.jpg,concrete3k::402,concrete3k,domain_concrete3k,test
concrete3k::402_20.jpg,concrete3k::402,concrete3k,domain_concrete3k,test
concrete3k::402_21.jpg,concrete3k::402,concrete3k,domain_concrete3k,test
concrete3k::402_26.jpg,concrete3k::402,concrete3k,domain_concrete3k,test
concrete3k::402_27.jpg,concrete3k::402,concrete3k,domain_concrete3k,test
concrete3k::402_35.jpg,concrete3k::402,concrete3k,domain_concrete3k,test
concrete3k::402_41.jpg,concrete3k::402,concrete3k,domain_concrete3k,test
concrete3k::403_24.jpg,concrete3k::403,concrete3k,domain_concrete3k,test
concrete3k::403_34.jpg,concrete3k::403,concrete3k,domain_concrete3k,test
concrete3k::404_26.jpg,concrete3k::404,concrete3k,domain_concrete3k,test
concrete3k::404_3.jpg,concrete3k::404,concrete3k,domain_concrete3k,test
concrete3k::404_32.jpg,concrete3k::404,concrete3k,domain_concrete3k,test
concrete3k::404_37.jpg,concrete3k::404,concrete3k,domain_concrete3k,test
concrete3k::404_38.jpg,concrete3k::404,concrete3k,domain_concrete3k,test
concrete3k::404_8.jpg,concrete3k::404,concrete3k,domain_concrete3k,test
concrete3k::405_15.jpg,concrete3k::405,concrete3k,domain_concrete3k,test
concrete3k::405_21.jpg,concrete3k::405,concrete3k,domain_concrete3k,test
concrete3k::405_32.jpg,concrete3k::405,concrete3k,domain_concrete3k,test
concrete3k::405_37.jpg,concrete3k::405,concrete3k,domain_concrete3k,test
concrete3k::405_38.jpg,concrete3k::405,concrete3k,domain_concrete3k,test
concrete3k::406_20.jpg,concrete3k::406,concrete3k,domain_concrete3k,test
concrete3k::406_26.jpg,concrete3k::406,concrete3k,domain_concrete3k,test
concrete3k::406_4.jpg,concrete3k::406,concrete3k,domain_concrete3k,test
concrete3k::406_43.jpg,concrete3k::406,concrete3k,domain_concrete3k,test
concrete3k::406_5.jpg,concrete3k::406,concrete3k,domain_concrete3k,test
concrete3k::406_8.jpg,concrete3k::406,concrete3k,domain_concrete3k,test
concrete3k::406_9.jpg,concrete3k::406,concrete3k,domain_concrete3k,test
concrete3k::407_15.jpg,concrete3k::407,concrete3k,domain_concrete3k,test
concrete3k::407_20.jpg,concrete3k::407,concrete3k,domain_concrete3k,test
concrete3k::407_21.jpg,concrete3k::407,concrete3k,domain_concrete3k,test
concrete3k::407_26.jpg,concrete3k::407,concrete3k,domain_concrete3k,test
concrete3k::407_32.jpg,concrete3k::407,concrete3k,domain_concrete3k,test
concrete3k::407_38.jpg,concrete3k::407,concrete3k,domain_concrete3k,test
concrete3k::407_44.jpg,concrete3k::407,concrete3k,domain_concrete3k,test
concrete3k::408_10.jpg,concrete3k::408,concrete3k,domain_concrete3k,test
concrete3k::408_27.jpg,concrete3k::408,concrete3k,domain_concrete3k,test
concrete3k::408_32.jpg,concrete3k::408,concrete3k,domain_concrete3k,test
concrete3k::408_37.jpg,concrete3k::408,concrete3k,domain_concrete3k,test
concrete3k::408_38.jpg,concrete3k::408,concrete3k,domain_concrete3k,test
concrete3k::408_9.jpg,concrete3k::408,concrete3k,domain_concrete3k,test
concrete3k::409_14.jpg,concrete3k::409,concrete3k,domain_concrete3k,test
concrete3k::409_2.jpg,concrete3k::409,concrete3k,domain_concrete3k,test
concrete3k::409_20.jpg,concrete3k::409,concrete3k,domain_concrete3k,test
concrete3k::409_27.jpg,concrete3k::409,concrete3k,domain_concrete3k,test
concrete3k::409_33.jpg,concrete3k::409,concrete3k,domain_concrete3k,test
concrete3k::409_39.jpg,concrete3k::409,concrete3k,domain_concrete3k,test
concrete3k::409_45.jpg,concrete3k::409,concrete3k,domain_concrete3k,test
concrete3k::410_2.jpg,concrete3k::410,concrete3k,domain_concrete3k,test
concrete3k::410_26.jpg,concrete3k::410,concrete3k,domain_concrete3k,test
concrete3k::410_27.jpg,concrete3k::410,concrete3k,domain_concrete3k,test
concrete3k::410_32.jpg,concrete3k::410,concrete3k,domain_concrete3k,test
concrete3k::410_8.jpg,concrete3k::410,concrete3k,domain_concrete3k,test
concrete3k::412_21.jpg,concrete3k::412,concrete3k,domain_concrete3k,test
concrete3k::412_39.jpg,concrete3k::412,concrete3k,domain_concrete3k,test
concrete3k::412_45.jpg,concrete3k::412,concrete3k,domain_concrete3k,test
concrete3k::412_8.jpg,concrete3k::412,concrete3k,domain_concrete3k,test
concrete3k::413_14.jpg,concrete3k::413,concrete3k,domain_concrete3k,test
concrete3k::413_20.jpg,concrete3k::413,concrete3k,domain_concrete3k,test
concrete3k::413_3.jpg,concrete3k::413,concrete3k,domain_concrete3k,test
concrete3k::413_8.jpg,concrete3k::413,concrete3k,domain_concrete3k,test
concrete3k::415_14.jpg,concrete3k::415,concrete3k,domain_concrete3k,test
concrete3k::415_19.jpg,concrete3k::415,concrete3k,domain_concrete3k,test
concrete3k::415_3.jpg,concrete3k::415,concrete3k,domain_concrete3k,test
concrete3k::415_32.jpg,concrete3k::415,concrete3k,domain_concrete3k,test
concrete3k::415_44.jpg,concrete3k::415,concrete3k,domain_concrete3k,test
concrete3k::415_8.jpg,concrete3k::415,concrete3k,domain_concrete3k,test
concrete3k::416_14.jpg,concrete3k::416,concrete3k,domain_concrete3k,test
concrete3k::416_2.jpg,concrete3k::416,concrete3k,domain_concrete3k,test
concrete3k::416_21.jpg,concrete3k::416,concrete3k,domain_concrete3k,test
concrete3k::416_27.jpg,concrete3k::416,concrete3k,domain_concrete3k,test
concrete3k::416_32.jpg,concrete3k::416,concrete3k,domain_concrete3k,test
concrete3k::416_44.jpg,concrete3k::416,concrete3k,domain_concrete3k,test
concrete3k::417_21.jpg,concrete3k::417,concrete3k,domain_concrete3k,test
concrete3k::417_26.jpg,concrete3k::417,concrete3k,domain_concrete3k,test
concrete3k::417_44.jpg,concrete3k::417,concrete3k,domain_concrete3k,test
concrete3k::418_20.jpg,concrete3k::418,concrete3k,domain_concrete3k,test
concrete3k::418_32.jpg,concrete3k::418,concrete3k,domain_concrete3k,test
concrete3k::418_44.jpg,concrete3k::418,concrete3k,domain_concrete3k,test
concrete3k::418_8.jpg,concrete3k::418,concrete3k,domain_concrete3k,test
concrete3k::419_21.jpg,concrete3k::419,concrete3k,domain_concrete3k,test
concrete3k::419_38.jpg,concrete3k::419,concrete3k,domain_concrete3k,test
concrete3k::419_44.jpg,concrete3k::419,concrete3k,domain_concrete3k,test
concrete3k::419_45.jpg,concrete3k::419,concrete3k,domain_concrete3k,test
concrete3k::420_22.jpg,concrete3k::420,concrete3k,domain_concrete3k,test
concrete3k::420_25.jpg,concrete3k::420,concrete3k,domain_concrete3k,test
concrete3k::420_26.jpg,concrete3k::420,concrete3k,domain_concrete3k,test
concrete3k::420_37.jpg,concrete3k::420,concrete3k,domain_concrete3k,test
concrete3k::420_42.jpg,concrete3k::420,concrete3k,domain_concrete3k,test
concrete3k::421_10.jpg,concrete3k::421,concrete3k,domain_concrete3k,test
concrete3k::421_15.jpg,concrete3k::421,concrete3k,domain_concrete3k,test
concrete3k::421_21.jpg,concrete3k::421,concrete3k,domain_concrete3k,test
concrete3k::421_26.jpg,concrete3k::421,concrete3k,domain_concrete3k,test
concrete3k::421_27.jpg,concrete3k::421,concrete3k,domain_concrete3k,test
concrete3k::421_37.jpg,concrete3k::421,concrete3k,domain_concrete3k,test
concrete3k::423_16.jpg,concrete3k::423,concrete3k,domain_concrete3k,test
concrete3k::423_32.jpg,concrete3k::423,concrete3k,domain_concrete3k,test
concrete3k::423_38.jpg,concrete3k::423,concrete3k,domain_concrete3k,test
concrete3k::423_39.jpg,concrete3k::423,concrete3k,domain_concrete3k,test
concrete3k::423_4.jpg,concrete3k::423,concrete3k,domain_concrete3k,test
concrete3k::423_44.jpg,concrete3k::423,concrete3k,domain_concrete3k,test
concrete3k::424_15.jpg,concrete3k::424,concrete3k,domain_concrete3k,test
concrete3k::424_26.jpg,concrete3k::424,concrete3k,domain_concrete3k,test
concrete3k::424_27.jpg,concrete3k::424,concrete3k,domain_concrete3k,test
concrete3k::424_3.jpg,concrete3k::424,concrete3k,domain_concrete3k,test
concrete3k::424_37.jpg,concrete3k::424,concrete3k,domain_concrete3k,test
concrete3k::424_9.jpg,concrete3k::424,concrete3k,domain_concrete3k,test
concrete3k::425_0.jpg,concrete3k::425,concrete3k,domain_concrete3k,test
concrete3k::425_14.jpg,concrete3k::425,concrete3k,domain_concrete3k,test
concrete3k::425_26.jpg,concrete3k::425,concrete3k,domain_concrete3k,test
concrete3k::425_27.jpg,concrete3k::425,concrete3k,domain_concrete3k,test
concrete3k::425_46.jpg,concrete3k::425,concrete3k,domain_concrete3k,test
concrete3k::425_8.jpg,concrete3k::425,concrete3k,domain_concrete3k,test
concrete3k::425_9.jpg,concrete3k::425,concrete3k,domain_concrete3k,test
concrete3k::426_14.jpg,concrete3k::426,concrete3k,domain_concrete3k,test
concrete3k::426_28.jpg,concrete3k::426,concrete3k,domain_concrete3k,test
concrete3k::426_34.jpg,concrete3k::426,concrete3k,domain_concrete3k,test
concrete3k::426_40.jpg,concrete3k::426,concrete3k,domain_concrete3k,test
concrete3k::426_7.jpg,concrete3k::426,concrete3k,domain_concrete3k,test
concrete3k::427_1.jpg,concrete3k::427,concrete3k,domain_concrete3k,test
concrete3k::427_19.jpg,concrete3k::427,concrete3k,domain_concrete3k,test
concrete3k::427_40.jpg,concrete3k::427,concrete3k,domain_concrete3k,test
concrete3k::427_47.jpg,concrete3k::427,concrete3k,domain_concrete3k,test
concrete3k::427_7.jpg,concrete3k::427,concrete3k,domain_concrete3k,test
concrete3k::428_10.jpg,concrete3k::428,concrete3k,domain_concrete3k,test
concrete3k::428_15.jpg,concrete3k::428,concrete3k,domain_concrete3k,test
concrete3k::428_21.jpg,concrete3k::428,concrete3k,domain_concrete3k,test
concrete3k::428_26.jpg,concrete3k::428,concrete3k,domain_concrete3k,test
concrete3k::428_32.jpg,concrete3k::428,concrete3k,domain_concrete3k,test
concrete3k::428_36.jpg,concrete3k::428,concrete3k,domain_concrete3k,test
concrete3k::428_42.jpg,concrete3k::428,concrete3k,domain_concrete3k,test
concrete3k::429_10.jpg,concrete3k::429,concrete3k,domain_concrete3k,test
concrete3k::429_14.jpg,concrete3k::429,concrete3k,domain_concrete3k,test
concrete3k::429_25.jpg,concrete3k::429,concrete3k,domain_concrete3k,test
concrete3k::429_26.jpg,concrete3k::429,concrete3k,domain_concrete3k,test
concrete3k::429_5.jpg,concrete3k::429,concrete3k,domain_concrete3k,test
concrete3k::429_9.jpg,concrete3k::429,concrete3k,domain_concrete3k,test
concrete3k::430_14.jpg,concrete3k::430,concrete3k,domain_concrete3k,test
concrete3k::430_2.jpg,concrete3k::430,concrete3k,domain_concrete3k,test
concrete3k::430_20.jpg,concrete3k::430,concrete3k,domain_concrete3k,test
concrete3k::430_33.jpg,concrete3k::430,concrete3k,domain_concrete3k,test
concrete3k::430_38.jpg,concrete3k::430,concrete3k,domain_concrete3k,test
concrete3k::430_44.jpg,concrete3k::430,concrete3k,domain_concrete3k,test
concrete3k::430_8.jpg,concrete3k::430,concrete3k,domain_concrete3k,test
concrete3k::431_26.jpg,concrete3k::431,concrete3k,domain_concrete3k,test
concrete3k::431_27.jpg,concrete3k::431,concrete3k,domain_concrete3k,test
concrete3k::431_38.jpg,concrete3k::431,concrete3k,domain_concrete3k,test
concrete3k::431_8.jpg,concrete3k::431,concrete3k,domain_concrete3k,test
concrete3k::433_10.jpg,concrete3k::433,concrete3k,domain_concrete3k,test
concrete3k::433_16.jpg,concrete3k::433,concrete3k,domain_concrete3k,test
concrete3k::433_26.jpg,concrete3k::433,concrete3k,domain_concrete3k,test
concrete3k::433_37.jpg,concrete3k::433,concrete3k,domain_concrete3k,test
concrete3k::433_38.jpg,concrete3k::433,concrete3k,domain_concrete3k,test
concrete3k::433_4.jpg,concrete3k::433,concrete3k,domain_concrete3k,test
concrete3k::434_14.jpg,concrete3k::434,concrete3k,domain_concrete3k,test
concrete3k::434_15.jpg,concrete3k::434,concrete3k,domain_concrete3k,test
concrete3k::434_20.jpg,concrete3k::434,concrete3k,domain_concrete3k,test
concrete3k::435_15.jpg,concrete3k::435,concrete3k,domain_concrete3k,test
concrete3k::435_21.jpg,concrete3k::435,concrete3k,domain_concrete3k,test
concrete3k::435_26.jpg,concrete3k::435,concrete3k,domain_concrete3k,test
concrete3k::435_27.jpg,concrete3k::435,concrete3k,domain_concrete3k,test
concrete3k::435_32.jpg,concrete3k::435,concrete3k,domain_concrete3k,test
concrete3k::435_33.jpg,concrete3k::435,concrete3k,domain_concrete3k,test
concrete3k::435_43.jpg,concrete3k::435,concrete3k,domain_concrete3k,test
concrete3k::435_44.jpg,concrete3k::435,concrete3k,domain_concrete3k,test
concrete3k::435_9.jpg,concrete3k::435,concrete3k,domain_concrete3k,test
concrete3k::436_14.jpg,concrete3k::436,concrete3k,domain_concrete3k,test
concrete3k::436_20.jpg,concrete3k::436,concrete3k,domain_concrete3k,test
concrete3k::436_26.jpg,concrete3k::436,concrete3k,domain_concrete3k,test
concrete3k::436_27.jpg,concrete3k::436,concrete3k,domain_concrete3k,test
concrete3k::436_39.jpg,concrete3k::436,concrete3k,domain_concrete3k,test
concrete3k::436_45.jpg,concrete3k::436,concrete3k,domain_concrete3k,test
concrete3k::436_8.jpg,concrete3k::436,concrete3k,domain_concrete3k,test
concrete3k::437_0.jpg,concrete3k::437,concrete3k,domain_concrete3k,test
concrete3k::437_1.jpg,concrete3k::437,concrete3k,domain_concrete3k,test
concrete3k::437_14.jpg,concrete3k::437,concrete3k,domain_concrete3k,test
concrete3k::437_27.jpg,concrete3k::437,concrete3k,domain_concrete3k,test
concrete3k::437_28.jpg,concrete3k::437,concrete3k,domain_concrete3k,test
concrete3k::437_33.jpg,concrete3k::437,concrete3k,domain_concrete3k,test
concrete3k::437_35.jpg,concrete3k::437,concrete3k,domain_concrete3k,test
concrete3k::437_8.jpg,concrete3k::437,concrete3k,domain_concrete3k,test
concrete3k::439_13.jpg,concrete3k::439,concrete3k,domain_concrete3k,test
concrete3k::439_14.jpg,concrete3k::439,concrete3k,domain_concrete3k,test
concrete3k::439_27.jpg,concrete3k::439,concrete3k,domain_concrete3k,test
concrete3k::439_28.jpg,concrete3k::439,concrete3k,domain_concrete3k,test
concrete3k::439_34.jpg,concrete3k::439,concrete3k,domain_concrete3k,test
concrete3k::439_8.jpg,concrete3k::439,concrete3k,domain_concrete3k,test
concrete3k::441_14.jpg,concrete3k::441,concrete3k,domain_concrete3k,test
concrete3k::441_19.jpg,concrete3k::441,concrete3k,domain_concrete3k,test
concrete3k::441_20.jpg,concrete3k::441,concrete3k,domain_concrete3k,test
concrete3k::441_24.jpg,concrete3k::441,concrete3k,domain_concrete3k,test
concrete3k::441_33.jpg,concrete3k::441,concrete3k,domain_concrete3k,test
concrete3k::441_46.jpg,concrete3k::441,concrete3k,domain_concrete3k,test
concrete3k::442_14.jpg,concrete3k::442,concrete3k,domain_concrete3k,test
concrete3k::442_2.jpg,concrete3k::442,concrete3k,domain_concrete3k,test
concrete3k::442_21.jpg,concrete3k::442,concrete3k,domain_concrete3k,test
concrete3k::442_3.jpg,concrete3k::442,concrete3k,domain_concrete3k,test
concrete3k::442_32.jpg,concrete3k::442,concrete3k,domain_concrete3k,test
concrete3k::442_38.jpg,concrete3k::442,concrete3k,domain_concrete3k,test
concrete3k::442_39.jpg,concrete3k::442,concrete3k,domain_concrete3k,test
concrete3k::442_9.jpg,concrete3k::442,concrete3k,domain_concrete3k,test
concrete3k::444_11.jpg,concrete3k::444,concrete3k,domain_concrete3k,test
concrete3k::444_16.jpg,concrete3k::444,concrete3k,domain_concrete3k,test
concrete3k::444_22.jpg,concrete3k::444,concrete3k,domain_concrete3k,test
concrete3k::444_26.jpg,concrete3k::444,concrete3k,domain_concrete3k,test
concrete3k::444_5.jpg,concrete3k::444,concrete3k,domain_concrete3k,test
concrete3k::445_10.jpg,concrete3k::445,concrete3k,domain_concrete3k,test
concrete3k::445_16.jpg,concrete3k::445,concrete3k,domain_concrete3k,test
concrete3k::445_22.jpg,concrete3k::445,concrete3k,domain_concrete3k,test
concrete3k::445_33.jpg,concrete3k::445,concrete3k,domain_concrete3k,test
concrete3k::445_38.jpg,concrete3k::445,concrete3k,domain_concrete3k,test
concrete3k::445_43.jpg,concrete3k::445,concrete3k,domain_concrete3k,test
concrete3k::445_5.jpg,concrete3k::445,concrete3k,domain_concrete3k,test
concrete3k::446_18.jpg,concrete3k::446,concrete3k,domain_concrete3k,test
concrete3k::446_19.jpg,concrete3k::446,concrete3k,domain_concrete3k,test
concrete3k::446_25.jpg,concrete3k::446,concrete3k,domain_concrete3k,test
concrete3k::446_27.jpg,concrete3k::446,concrete3k,domain_concrete3k,test
concrete3k::446_33.jpg,concrete3k::446,concrete3k,domain_concrete3k,test
concrete3k::446_41.jpg,concrete3k::446,concrete3k,domain_concrete3k,test
concrete3k::447_18.jpg,concrete3k::447,concrete3k,domain_concrete3k,test
concrete3k::447_28.jpg,concrete3k::447,concrete3k,domain_concrete3k,test
concrete3k::447_35.jpg,concrete3k::447,concrete3k,domain_concrete3k,test
concrete3k::448_13.jpg,concrete3k::448,concrete3k,domain_concrete3k,test
concrete3k::448_20.jpg,concrete3k::448,concrete3k,domain_concrete3k,test
concrete3k::448_26.jpg,concrete3k::448,concrete3k,domain_concrete3k,test
concrete3k::448_27.jpg,concrete3k::448,concrete3k,domain_concrete3k,test
concrete3k::448_33.jpg,concrete3k::448,concrete3k,domain_concrete3k,test
concrete3k::448_40.jpg,concrete3k::448,concrete3k,domain_concrete3k,test
concrete3k::448_46.jpg,concrete3k::448,concrete3k,domain_concrete3k,test
concrete3k::449_0.jpg,concrete3k::449,concrete3k,domain_concrete3k,test
concrete3k::449_13.jpg,concrete3k::449,concrete3k,domain_concrete3k,test
concrete3k::449_19.jpg,concrete3k::449,concrete3k,domain_concrete3k,test
concrete3k::449_20.jpg,concrete3k::449,concrete3k,domain_concrete3k,test
concrete3k::449_26.jpg,concrete3k::449,concrete3k,domain_concrete3k,test
concrete3k::449_33.jpg,concrete3k::449,concrete3k,domain_concrete3k,test
concrete3k::449_34.jpg,concrete3k::449,concrete3k,domain_concrete3k,test
concrete3k::449_41.jpg,concrete3k::449,concrete3k,domain_concrete3k,test
concrete3k::449_46.jpg,concrete3k::449,concrete3k,domain_concrete3k,test
concrete3k::449_7.jpg,concrete3k::449,concrete3k,domain_concrete3k,test
concrete3k::451_36.jpg,concrete3k::451,concrete3k,domain_concrete3k,test
concrete3k::451_39.jpg,concrete3k::451,concrete3k,domain_concrete3k,test
concrete3k::451_40.jpg,concrete3k::451,concrete3k,domain_concrete3k,test
concrete3k::451_41.jpg,concrete3k::451,concrete3k,domain_concrete3k,test
concrete3k::451_47.jpg,concrete3k::451,concrete3k,domain_concrete3k,test
concrete3k::451_7.jpg,concrete3k::451,concrete3k,domain_concrete3k,test
concrete3k::452_2.jpg,concrete3k::452,concrete3k,domain_concrete3k,test
concrete3k::452_21.jpg,concrete3k::452,concrete3k,domain_concrete3k,test
concrete3k::452_25.jpg,concrete3k::452,concrete3k,domain_concrete3k,test
concrete3k::452_27.jpg,concrete3k::452,concrete3k,domain_concrete3k,test
concrete3k::452_3.jpg,concrete3k::452,concrete3k,domain_concrete3k,test
concrete3k::452_39.jpg,concrete3k::452,concrete3k,domain_concrete3k,test
concrete3k::452_45.jpg,concrete3k::452,concrete3k,domain_concrete3k,test
concrete3k::452_9.jpg,concrete3k::452,concrete3k,domain_concrete3k,test
concrete3k::453_15.jpg,concrete3k::453,concrete3k,domain_concrete3k,test
concrete3k::453_21.jpg,concrete3k::453,concrete3k,domain_concrete3k,test
concrete3k::453_27.jpg,concrete3k::453,concrete3k,domain_concrete3k,test
concrete3k::453_3.jpg,concrete3k::453,concrete3k,domain_concrete3k,test
concrete3k::453_33.jpg,concrete3k::453,concrete3k,domain_concrete3k,test
